hour,is_peak,elec,solar
15,1,8.3848,0.759494992
16,1,7.9913,0.6670492484999999
17,1,7.60215,0.529632722
18,1,6.92775,0.35527963250000005
19,1,7.0495,0.166631887
20,0,6.7393,0.017737896
21,0,4.4276,0
22,0,2.74655,0
23,0,2.0315,0
0,0,1.29645,0
1,0,1.60095,0
2,0,1.7515,0
3,0,4.56635,0
4,0,7.84715,0
5,0,9.52495,0
6,0,12.77,0
7,0,16.09425,0.012625208749999998
8,0,18.0242,0.094010851
9,0,19.5979,0.308430718
10,0,20.2197,0.460559265
11,0,20.86105,0.6299040067499999
12,0,21.2359,0.755217029
13,0,18.3761,0.8153171952499999
14,0,16.5263,0.813647746
15,1,8.99045,0.76293823
16,1,8.6976,0.681552588
17,1,8.36845,0.48069699525000004
18,1,7.6332,0.305404842
19,1,7.8205,0.130008347
20,0,7.00115,0.029319699499999997
21,0,4.3049,0
22,0,2.7485,0
23,0,1.9291,0
0,0,1.4825,0
1,0,1.5681,0
2,0,1.652,0
3,0,4.1922,0
4,0,7.67875,0
5,0,9.42145,0
6,0,12.56405,0
7,0,15.8855,0.017424875
8,0,18.4121,0.083681135
9,0,19.3269,0.238626878
10,0,20.291,0.43155258775000005
11,0,20.15155,0.63418197
12,0,21.40745,0.708889816
13,0,21.1332,0.7747287144999999
14,0,21.34265,0.730070951
15,1,9.76625,0.746139399
16,1,10.76145,0.674457429
17,1,10.91745,0.530258765
18,1,10.1238,0.368113523
19,1,9.58615,0.166423206
20,0,7.7296,0.018050918
21,0,5.4569,0
22,0,3.64895,0
23,0,2.5461,0
0,0,1.5246,0
1,0,1.75055,0
2,0,1.83335,0
3,0,6.8126,0
4,0,10.99385,0
5,0,11.08285,0
6,0,13.35865,0
7,0,15.5178,0.019094324
8,0,17.19465,0.134494992
9,0,17.60915,0.27973706174999996
10,0,17.69695,0.451898998
11,0,18.6159,0.525459099
12,0,19.2261,0.688021703
13,0,19.1246,0.7613731217499999
14,0,17.6002,0.776398164
15,1,8.6244,0.727671119
16,1,8.7712,0.633138564
17,1,7.92835,0.498539232
18,1,6.96255,0.32762938225000005
19,1,6.64135,0.14472036724999998
20,0,5.46335,0.019094324
21,0,3.81885,0
22,0,2.08885,0
23,0,1.845,0
0,0,1.4881,0
1,0,1.39235,0
2,0,1.32765,0
3,0,1.2199,0
4,0,1.40485,0
5,0,1.6067,0
6,0,5.2325,0
7,0,7.44755,0.000939065
8,0,11.05225,0.018155259
9,0,12.04825,0.026502504
10,0,13.3732,0.056448247
11,0,13.74905,0.085767947
12,0,14.47705,0.401502504
13,0,14.64785,0.515546745
14,0,15.03625,0.732783806
15,1,15.23275,0.716611018
16,1,15.4513,0.214211185
17,1,14.75045,0.066360601
18,1,14.24625,0.061456595
19,1,13.25935,0.081385643
20,0,9.74685,0.014920701
21,0,4.9968,0
22,0,2.97255,0
23,0,2.767,0
0,0,1.54025,0
1,0,1.23125,0
2,0,1.34255,0
3,0,1.14685,0
4,0,1.22255,0
5,0,1.43515,0
6,0,1.494,0
7,0,2.38955,0.001356428
8,0,5.88275,0.015859766
9,0,9.33455,0.041110183499999994
10,0,13.64865,0.074186144
11,0,14.6638,0.114774625
12,0,15.69415,0.190630217
13,0,15.8621,0.163084307
14,0,16.20035,0.19960350575000002
15,1,16.2071,0.19845575975000002
16,1,16.37885,0.203046745
17,1,15.7498,0.13407762950000002
18,1,12.4331,0.104027546
19,1,7.8301,0.046640234
20,0,6.716,0.004173623
21,0,5.40775,0
22,0,3.5767,0
23,0,2.06865,0
0,0,1.2542,0
1,0,1.34865,0
2,0,1.6443,0
3,0,2.1204,0
4,0,3.9143,0
5,0,4.98215,0
6,0,7.5858,0
7,0,11.7736,0.019198664
8,0,14.3472,0.095680301
9,0,16.33455,0.23247078449999997
10,0,17.17695,0.461185309
11,0,18.161,0.618843907
12,0,17.5152,0.742174457
13,0,18.12205,0.795596828
14,0,17.56245,0.802065943
15,1,8.575,0.7498956594999999
16,1,9.31825,0.6583889814999999
17,1,8.6635,0.520972454
18,1,7.4899,0.344845576
19,1,7.30635,0.161101836
20,0,6.144,0.017529215249999997
21,0,4.3369,0
22,0,2.6508,0
23,0,1.84495,0
0,0,1.28485,0
1,0,1.352,0
2,0,1.65275,0
3,0,3.66405,0
4,0,5.54,0
5,0,6.7643,0
6,0,9.6315,0
7,0,14.0792,0.018989983250000002
8,0,16.4891,0.098184474
9,0,18.73105,0.17111853100000002
10,0,18.6177,0.426648581
11,0,19.6108,0.6069490820000001
12,0,19.24405,0.7593906509999999
13,0,19.9576,0.810100167
14,0,18.9024,0.811769616
15,1,9.47705,0.7613731217499999
16,1,10.4614,0.662353923
17,1,9.273,0.5212854757500001
18,1,8.03235,0.347036728
19,1,8.6434,0.160475793
20,0,7.17525,0.006782137
21,0,4.60635,0
22,0,3.34935,0
23,0,2.15385,0
0,0,1.63985,0
1,0,1.44785,0
2,0,1.48095,0
3,0,4.4482,0
4,0,6.7205,0
5,0,8.2897,0
6,0,10.737,0
7,0,14.413,0.021702838000000002
8,0,16.19815,0.103714524
9,0,17.1915,0.173205342
10,0,17.148,0.253130217
11,0,18.1941,0.494782972
12,0,18.29695,0.7110809682500001
13,0,18.7199,0.6107053422500001
14,0,17.8443,0.8087437397499999
15,1,8.47765,0.748330551
16,1,9.0647,0.638459934
17,1,9.0005,0.49353088500000003
18,1,7.7544,0.33545492475000005
19,1,7.77315,0.149311352
20,0,6.6278,0.018989983000000002
21,0,4.49685,0
22,0,3.11975,0
23,0,1.8817,0
0,0,1.2733,0
1,0,1.34975,0
2,0,1.44175,0
3,0,4.1048,0
4,0,6.35345,0
5,0,6.8131,0
6,0,8.77355,0
7,0,12.16705,0.006156093
8,0,14.0391,0.044970785
9,0,15.21465,0.075542571
10,0,15.20315,0.178422371
11,0,16.4481,0.343489149
12,0,16.16645,0.40431969949999996
13,0,16.97795,0.299770451
14,0,16.10025,0.375104341
15,1,8.328,0.540171119
16,1,8.66295,0.47662771275000004
17,1,8.039,0.44271702825000003
18,1,6.86575,0.257408181
19,1,6.63775,0.116339733
20,0,5.85495,0.004382304
21,0,3.7891,0
22,0,2.2005,0
23,0,1.92945,0
0,0,1.279,0
1,0,1.5711,0
2,0,1.5305,0
3,0,3.22565,0
4,0,4.8502,0
5,0,5.8449,0
6,0,8.7623,0
7,0,13.07455,0.005634391
8,0,15.4373,0.035475793
9,0,16.6902,0.117800501
10,0,17.53355,0.18823038399999997
11,0,17.6969,0.442821369
12,0,18.19905,0.705029215
13,0,17.4488,0.756364775
14,0,17.3421,0.791423205
15,1,8.83105,0.7721202
16,1,9.2748,0.591506678
17,1,8.50365,0.46953255424999996
18,1,7.74345,0.335872287
19,1,7.07925,0.12666944900000002
20,0,6.225,0.010538397
21,0,4.03245,0
22,0,2.36235,0
23,0,2.39965,0
0,0,1.29705,0
1,0,1.17295,0
2,0,1.3496,0
3,0,1.1982,0
4,0,1.56625,0
5,0,2.249,0
6,0,6.53475,0
7,0,9.55705,0.004590985
8,0,13.84665,0.061247913
9,0,15.76855,0.26460768
10,0,17.7428,0.409223706
11,0,19.01945,0.6147746245000001
12,0,19.45115,0.74624374
13,0,19.49865,0.797161937
14,0,19.98865,0.8096828047500001
15,1,20.21725,0.7604340569999999
16,1,20.7469,0.663084307
17,1,19.73275,0.520659432
18,1,18.82325,0.343176127
19,1,18.1053,0.15546744575000002
20,0,13.5332,0.017424875
21,0,5.92885,0
22,0,4.3053,0
23,0,3.25105,0
0,0,1.54065,0
1,0,1.4507,0
2,0,1.1231,0
3,0,1.3664,0
4,0,1.5719,0
5,0,1.59125,0
6,0,1.88325,0
7,0,3.2056,0.013877296
8,0,8.05665,0.092445743
9,0,9.9014,0.26669449100000003
10,0,13.26495,0.463585142
11,0,14.86905,0.613731219
12,0,15.54575,0.736957429
13,0,17.30925,0.798935726
14,0,17.9313,0.802483306
15,1,18.56515,0.7537562605000001
16,1,19.31945,0.6543197
17,1,17.93475,0.512103506
18,1,15.28425,0.336915693
19,1,8.77,0.153067613
20,0,7.6169,0.016903172
21,0,6.207,0
22,0,4.74565,0
23,0,2.13105,0
0,0,1.25315,0
1,0,1.56815,0
2,0,1.4256,0
3,0,3.0985,0
4,0,5.95165,0
5,0,8.26865,0
6,0,11.50255,0
7,0,15.6172,0.010329716249999999
8,0,18.9259,0.078046744
9,0,19.96055,0.287562604
10,0,21.07545,0.444177796
11,0,21.4025,0.6119574292500001
12,0,22.0357,0.7394616027500001
13,0,21.96025,0.783180301
14,0,21.6802,0.785788815
15,1,9.3918,0.733618531
16,1,9.5887,0.637103506
17,1,9.31745,0.496974124
18,1,8.34115,0.31938647750000004
19,1,8.7865,0.14576377299999999
20,0,7.4238,0.016172788
21,0,4.66355,0
22,0,3.0887,0
23,0,2.3006,0
0,0,1.8379,0
1,0,1.6495,0
2,0,1.4879,0
3,0,5.413,0
4,0,9.2834,0
5,0,10.47015,0
6,0,14.0791,0
7,0,16.6493,0.023476628
8,0,19.24145,0.12687813
9,0,19.8443,0.274937396
10,0,21.1817,0.42821368925000003
11,0,21.2654,0.589524207
12,0,22.01745,0.711289649
13,0,18.34315,0.761477463
14,0,15.9457,0.763772955
15,1,7.98025,0.7166110184999999
16,1,7.1681,0.620617696
17,1,6.58785,0.48570534225000006
18,1,6.25415,0.311247913
19,1,6.64535,0.137729549
20,0,5.51915,0.01648581
21,0,3.6296,0
22,0,2.3757,0
23,0,2.0088,0
0,0,1.51585,0
1,0,1.601,0
2,0,1.4336,0
3,0,3.273,0
4,0,4.70425,0
5,0,6.46505,0
6,0,8.97085,0
7,0,12.17545,0.004590985
8,0,15.0194,0.027858931499999996
9,0,15.43765,0.135538398
10,0,16.6603,0.24478297175000002
11,0,16.166,0.227253756
12,0,17.09355,0.267007513
13,0,16.80345,0.337959099
14,0,17.0221,0.7687813022500001
15,1,8.2043,0.379069282
16,1,8.75895,0.355070952
17,1,8.18505,0.32721202
18,1,7.4153,0.24227879800000002
19,1,7.3362,0.11206177
20,0,6.2878,0.014920701
21,0,3.97945,0
22,0,2.2604,0
23,0,1.64575,0
0,0,1.4816,0
1,0,1.5682,0
2,0,1.42855,0
3,0,3.108,0
4,0,4.3995,0
5,0,5.52015,0
6,0,7.73355,0
7,0,11.5929,0.006677796
8,0,13.5553,0.054987479
9,0,14.67075,0.17038814675000002
10,0,15.1765,0.391903172
11,0,15.3684,0.568760434
12,0,15.96795,0.690421536
13,0,16.18135,0.7453046742499999
14,0,15.70015,0.751356427
15,1,8.45615,0.7206803005000001
16,1,8.1592,0.622704508
17,1,7.77175,0.5117904842500001
18,1,7.257,0.133138564
19,1,7.1295,0.050396494
20,0,5.9515,0.005321369
21,0,3.7593,0
22,0,2.2668,0
23,0,1.72925,0
0,0,1.71865,0
1,0,1.3516,0
2,0,1.67145,0
3,0,3.0811,0
4,0,4.76455,0
5,0,6.00205,0
6,0,8.87155,0
7,0,12.91065,0.008555927
8,0,15.3926,0.065630217
9,0,16.2037,0.164753756
10,0,16.6356,0.120409015
11,0,17.04485,0.247495826
12,0,17.29645,0.416214524
13,0,17.1768,0.59745409
14,0,16.60905,0.581698665
15,1,8.2533,0.683222037
16,1,8.62415,0.508138564
17,1,7.76935,0.473288815
18,1,7.059,0.11863522550000001
19,1,6.5182,0.080237897
20,0,5.7866,0.01283389
21,0,3.7659,0
22,0,2.21255,0
23,0,2.12645,0
0,0,1.4877,0
1,0,1.17295,0
2,0,1.1302,0
3,0,1.4177,0
4,0,1.89415,0
5,0,1.9546,0
6,0,5.9543,0
7,0,9.0105,0.008451586
8,0,12.76705,0.066360601
9,0,14.2911,0.255947412
10,0,14.67875,0.41256260450000004
11,0,15.55435,0.568343072
12,0,15.40325,0.700020868
13,0,15.99365,0.7445742904999999
14,0,15.2221,0.744782972
15,1,15.7913,0.696160267
16,1,14.8451,0.6008973289999999
17,1,14.21025,0.457220368
18,1,12.95815,0.29664023375000004
19,1,12.56125,0.128443239
20,0,9.02025,0.010642737999999999
21,0,5.0483,0
22,0,3.2678,0
23,0,2.6745,0
0,0,1.54045,0
1,0,1.23125,0
2,0,1.1231,0
3,0,1.5858,0
4,0,1.79155,0
5,0,1.52505,0
6,0,1.8684,0
7,0,3.0213,0.010225375499999998
8,0,6.9541,0.057909015
9,0,9.7398,0.252712855
10,0,14.7102,0.407971619
11,0,16.6045,0.5747078462499999
12,0,17.8055,0.6770659432499999
13,0,18.23315,0.694282137
14,0,18.66795,0.63783389
15,1,18.2805,0.6737270449999999
16,1,18.06135,0.606740401
17,1,16.57285,0.471619366
18,1,13.3983,0.301231219
19,1,8.417,0.127086812
20,0,7.48025,0.010434057
21,0,6.2972,0
22,0,4.97805,0
23,0,1.91705,0
0,0,1.2528,0
1,0,1.34865,0
2,0,1.42485,0
3,0,4.86025,0
4,0,8.2811,0
5,0,9.85015,0
6,0,12.11975,0
7,0,15.34185,0.015338063499999999
8,0,16.0249,0.070429883
9,0,17.3221,0.232470785
10,0,17.31305,0.378338898
11,0,18.78305,0.531719533
12,0,18.6544,0.665275459
13,0,19.83565,0.719845576
14,0,18.72385,0.7302796329999999
15,1,8.79325,0.678631052
16,1,8.4816,0.591506678
17,1,8.41405,0.45763772950000003
18,1,7.00705,0.29684891474999997
19,1,6.87165,0.13230384
20,0,6.151,0.011477463
21,0,3.8611,0
22,0,2.97,0
23,0,1.9576,0
0,0,1.2679,0
1,0,1.5715,0
2,0,1.4207,0
3,0,5.5187,0
4,0,9.7454,0
5,0,10.41665,0
6,0,13.11225,0
7,0,16.0389,0.012938231
8,0,18.23185,0.068343072
9,0,19.70015,0.245200334
10,0,19.77865,0.409641068
11,0,20.3817,0.570325543
12,0,20.59945,0.687604341
13,0,20.9592,0.7687813022500001
14,0,19.8428,0.763564274
15,1,8.9821,0.681239566
16,1,8.9686,0.599540902
17,1,8.9954,0.465880634
18,1,7.72715,0.296327212
19,1,7.35135,0.124791319
20,0,6.39515,0.00907763
21,0,4.191,0
22,0,2.9335,0
23,0,2.4649,0
0,0,1.29685,0
1,0,1.3815,0
2,0,1.4449,0
3,0,5.7623,0
4,0,9.8043,0
5,0,9.79595,0
6,0,11.67155,0
7,0,14.5537,0.001252087
8,0,16.5384,0.029215358999999996
9,0,17.2308,0.19845576
10,0,17.7566,0.40598914849999995
11,0,17.80405,0.561143573
12,0,18.00685,0.688647746
13,0,18.2636,0.735809683
14,0,18.22905,0.7410267110000001
15,1,8.5431,0.692821369
16,1,8.74615,0.547996661
17,1,7.7083,0.449499165
18,1,7.2624,0.283910685
19,1,7.1627,0.11800918199999999
20,0,6.1916,0.009912354
21,0,4.1596,0
22,0,2.79895,0
23,0,1.8235,0
0,0,1.48165,0
1,0,1.3486,0
2,0,1.4234,0
3,0,4.67505,0
4,0,7.32535,0
5,0,8.73,0
6,0,11.21075,0
7,0,14.4716,0.002817196
8,0,15.7171,0.026398163750000002
9,0,16.7972,0.080342237
10,0,17.60015,0.164440735
11,0,18.7845,0.146389817
12,0,19.1379,0.194282137
13,0,19.1487,0.110809683
14,0,18.439,0.14513773
15,1,8.90335,0.196055927
16,1,9.38545,0.070012521
17,1,8.85445,0.059682805
18,1,7.98435,0.083889816
19,1,8.0327,0.026293823
20,0,6.8667,0
21,0,4.2768,0
22,0,2.9425,0
23,0,2.01405,0
0,0,1.45575,0
1,0,1.658,0
2,0,1.4634,0
3,0,4.16975,0
4,0,6.6343,0
5,0,7.82205,0
6,0,11.67245,0
7,0,15.36935,0.004904007
8,0,18.2551,0.046953255
9,0,19.88285,0.059056762
10,0,20.54985,0.12291318874999999
11,0,20.44025,0.27410267099999996
12,0,20.3916,0.521598498
13,0,18.00845,0.31364774624999997
14,0,16.35045,0.27076377300000004
15,1,8.51355,0.132199499
16,1,9.25845,0.145659433
17,1,7.95325,0.084202838
18,1,6.79335,0.122287145
19,1,6.65965,0.049040067
20,0,6.03095,0.00187813
21,0,3.5383,0
22,0,2.5008,0
23,0,2.21605,0
0,0,1.26845,0
1,0,1.39235,0
2,0,1.12995,0
3,0,1.4177,0
4,0,1.78715,0
5,0,2.109,0
6,0,6.8541,0
7,0,9.7942,0.011894825
8,0,13.8075,0.059161102
9,0,15.5113,0.166214524
10,0,16.84795,0.274415693
11,0,19.05715,0.386164441
12,0,19.1873,0.47986227049999997
13,0,19.6079,0.521494157
14,0,19.6907,0.528380635
15,1,20.45165,0.49707846424999996
16,1,20.0907,0.428735392
17,1,19.0828,0.324290484
18,1,17.8576,0.204194491
19,1,17.37525,0.08639399
20,0,12.39385,0.005843072
21,0,5.82995,0
22,0,3.89505,0
23,0,2.76975,0
0,0,1.54035,0
1,0,1.45105,0
2,0,1.12305,0
3,0,1.58585,0
4,0,1.55405,0
5,0,1.1961,0
6,0,1.689,0
7,0,3.0134,0.009703673
8,0,7.05245,0.060204507750000004
9,0,10.1868,0.203777129
10,0,13.9267,0.309578464
11,0,15.6502,0.422370618
12,0,16.38395,0.515755426
13,0,16.3902,0.553735393
14,0,16.9654,0.558535059
15,1,16.79145,0.5224332222500001
16,1,17.60745,0.454298832
17,1,15.8048,0.34828881474999995
18,1,12.9652,0.219428214
19,1,8.17425,0.090776294
20,0,7.1443,0.004382304
21,0,5.67855,0
22,0,4.0259,0
23,0,1.70515,0
0,0,1.25375,0
1,0,1.34865,0
2,0,1.8638,0
3,0,2.2641,0
4,0,4.24175,0
5,0,5.26185,0
6,0,8.0166,0
7,0,12.02275,0.00740818
8,0,14.274,0.054987479
9,0,15.5818,0.19386477474999997
10,0,15.7444,0.313543406
11,0,15.8398,0.429465777
12,0,15.8674,0.528380635
13,0,15.75465,0.565525876
14,0,14.72115,0.564795492
15,1,8.22325,0.5258764607499999
16,1,7.53785,0.456072621
17,1,6.8152,0.34745409
18,1,6.06585,0.21817612674999998
19,1,6.2523,0.089106845
20,0,5.7308,0.005217029
21,0,3.58635,0
22,0,2.14435,0
23,0,1.6701,0
0,0,1.2682,0
1,0,1.35195,0
2,0,2.07805,0
3,0,2.83205,0
4,0,4.37345,0
5,0,5.60375,0
6,0,8.4451,0
7,0,12.56795,0.003860601
8,0,14.7725,0.047057596
9,0,16.3338,0.16871869774999998
10,0,16.5599,0.307491653
11,0,17.4984,0.418301336
12,0,17.32695,0.5151293825000001
13,0,17.41425,0.559995827
14,0,16.5467,0.5577003337499999
15,1,8.4611,0.523059266
16,1,8.0934,0.45012520874999995
17,1,7.2211,0.341193656
18,1,6.3453,0.211915693
19,1,6.73175,0.080655259
20,0,5.8205,0.004173623
21,0,3.62075,0
22,0,2.4852,0
23,0,1.75925,0
0,0,1.51625,0
1,0,1.3815,0
2,0,1.65395,0
3,0,4.1324,0
4,0,6.73245,0
5,0,8.27945,0
6,0,10.80405,0
7,0,13.6303,0.001043406
8,0,15.6887,0.017424875
9,0,16.6347,0.052587646
10,0,18.1759,0.114357262
11,0,18.52745,0.206385643
12,0,18.3382,0.390964107
13,0,18.2503,0.495617696
14,0,19.21065,0.422579299
15,1,9.2411,0.485496661
16,1,9.5448,0.433430718
17,1,9.6521,0.324499165
18,1,8.4167,0.197621035
19,1,8.5527,0.070638565
20,0,7.5158,0.003860601
21,0,4.88415,0
22,0,3.3752,0
23,0,2.4399,0
0,0,1.33055,0
1,0,1.3526,0
2,0,1.6625,0
3,0,4.82585,0
4,0,8.46685,0
5,0,8.8506,0
6,0,11.85655,0
7,0,15.1571,0.007721202
8,0,18.43335,0.058535058
9,0,19.713,0.179257095
10,0,20.01745,0.30686561
11,0,20.6174,0.40797162
12,0,20.1443,0.508764608
13,0,19.5059,0.5529006677499999
14,0,18.37245,0.45210767949999997
15,1,8.59825,0.420596828
16,1,8.73955,0.430926545
17,1,8.31715,0.324707847
18,1,7.7125,0.201168615
19,1,7.43285,0.07721202
20,0,6.52915,0.004069282
21,0,4.37985,0
22,0,2.63895,0
23,0,2.1914,0
0,0,1.28,0
1,0,1.3516,0
2,0,1.89525,0
3,0,4.51615,0
4,0,8.08895,0
5,0,9.88575,0
6,0,12.816,0
7,0,15.8578,0.008660267
8,0,17.89115,0.054361436
9,0,18.1821,0.190421536
10,0,19.371,0.294866444
11,0,19.5361,0.408597663
12,0,20.88375,0.498643573
13,0,19.2354,0.5403797994999999
14,0,17.2724,0.542466611
15,1,8.5156,0.49968697800000006
16,1,8.5552,0.41224958274999995
17,1,8.0846,0.31437813
18,1,7.54,0.19313439075000002
19,1,7.56515,0.0735601
20,0,6.4519,0.003860601
21,0,4.1784,0
22,0,2.64735,0
23,0,2.2398,0
0,0,1.70845,0
1,0,1.1729,0
2,0,1.3492,0
3,0,1.1982,0
4,0,2.18655,0
5,0,2.0607,0
6,0,8.774,0
7,0,10.6618,0.005217029
8,0,13.0858,0.043405676
9,0,14.27645,0.167570952
10,0,16.2936,0.259912354
11,0,17.41665,0.387729549
12,0,19.2569,0.46494156924999996
13,0,19.70625,0.529632721
14,0,20.83365,0.53119783
15,1,20.76935,0.49686978325000003
16,1,21.31805,0.320847246
17,1,19.91105,0.26283389
18,1,19.1929,0.141172788
19,1,18.66855,0.07345576
20,0,14.47405,0.003025877
21,0,6.03525,0
22,0,4.00915,0
23,0,3.2664,0
0,0,1.76005,0
1,0,1.4509,0
2,0,1.1231,0
3,0,1.14685,0
4,0,2.0686,0
5,0,1.36955,0
6,0,2.1192,0
7,0,3.475,0.001252087
8,0,9.44715,0.00730384
9,0,13.10425,0.104340568
10,0,17.77275,0.23706177
11,0,19.35205,0.39513772950000003
12,0,19.6747,0.485392321
13,0,20.58035,0.53297162
14,0,20.6407,0.533910685
15,1,20.5772,0.493739566
16,1,21.1385,0.42310100175000004
17,1,20.12415,0.326794658
18,1,16.64735,0.195429883
19,1,9.19295,0.05154424
20,0,8.13555,0.001565109
21,0,6.39535,0
22,0,4.6708,0
23,0,2.2431,0
0,0,1.3163,0
1,0,1.7253,0
2,0,1.4307,0
3,0,3.6515,0
4,0,6.99255,0
5,0,8.6445,0
6,0,11.99645,0
7,0,15.49875,0.000939065
8,0,18.8644,0.018259599
9,0,19.6132,0.050918197
10,0,21.1486,0.109974958
11,0,20.7567,0.383764608
12,0,21.6513,0.49739148575000003
13,0,20.94335,0.5425709517499999
14,0,20.6218,0.5452838062500001
15,1,9.55345,0.49968697800000006
16,1,10.2796,0.423935726
17,1,10.07195,0.31907345600000003
18,1,8.84665,0.191777963
19,1,8.81905,0.063960768
20,0,7.3143,0.001252087
21,0,4.74355,0
22,0,3.4045,0
23,0,2.41385,0
0,0,1.45825,0
1,0,1.8412,0
2,0,1.5423,0
3,0,5.7864,0
4,0,9.8604,0
5,0,10.18675,0
6,0,13.1636,0
7,0,16.8023,0.005321369
8,0,18.70515,0.048935726
9,0,20.0648,0.178109349
10,0,21.1441,0.295388147
11,0,22.10395,0.40984975
12,0,22.6133,0.50365192
13,0,21.99085,0.547161937
14,0,21.4327,0.5466402337499999
15,1,9.6005,0.50187813
16,1,10.09775,0.42456176975000004
17,1,9.0066,0.320951586
18,1,7.3195,0.19376043399999998
19,1,7.34905,0.07157763
20,0,6.3612,0.000939065
21,0,4.29095,0
22,0,2.59815,0
23,0,1.9526,0
0,0,1.29675,0
1,0,1.8205,0
2,0,1.66495,0
3,0,4.5037,0
4,0,7.9282,0
5,0,8.7467,0
6,0,11.9931,0
7,0,15.0042,0.006051753
8,0,17.19285,0.041005843
9,0,18.71725,0.170179466
10,0,19.53055,0.285058431
11,0,20.2069,0.389503339
12,0,21.2888,0.476314691
13,0,21.52685,0.518781302
14,0,21.01725,0.516694491
15,1,9.7209,0.470680301
16,1,10.71335,0.40108514175000004
17,1,10.29065,0.300813856
18,1,9.5452,0.18259599325000003
19,1,9.54435,0.066047579
20,0,7.7347,0.001043406
21,0,5.171,0
22,0,3.66925,0
23,0,2.4596,0
0,0,1.6186,0
1,0,1.62835,0
2,0,1.46925,0
3,0,5.2594,0
4,0,8.93425,0
5,0,9.924,0
6,0,12.60365,0
7,0,16.1953,0.006156094
8,0,18.5271,0.038084307
9,0,19.1903,0.169970785
10,0,19.9135,0.287040901
11,0,20.17045,0.392633556
12,0,20.791,0.48445325525000005
13,0,20.6695,0.525354758
14,0,20.3239,0.5250417362500001
15,1,9.1122,0.488626878
16,1,9.7474,0.41903171950000007
17,1,9.6259,0.31427379
18,1,7.9229,0.18927379
19,1,7.9114,0.066777963
20,0,6.31405,0.000313022
21,0,3.99025,0
22,0,2.6898,0
23,0,2.09715,0
0,0,1.28945,0
1,0,1.57335,0
2,0,1.4607,0
3,0,3.9872,0
4,0,6.50135,0
5,0,6.89315,0
6,0,9.49145,0
7,0,13.09875,0.006051753
8,0,17.01475,0.044657763
9,0,18.1134,0.168301336
10,0,18.9696,0.284745409
11,0,19.7962,0.396181135
12,0,19.61925,0.486748748
13,0,19.38865,0.526189483
14,0,18.98925,0.526711185
15,1,8.84615,0.484035893
16,1,9.31015,0.407449917
17,1,8.62865,0.30561352249999996
18,1,7.7395,0.182804674
19,1,7.8121,0.064273789
20,0,6.1985,0.000626044
21,0,4.2462,0
22,0,2.61275,0
23,0,2.4302,0
0,0,1.2697,0
1,0,1.3924,0
2,0,1.3491,0
3,0,1.1982,0
4,0,2.12315,0
5,0,2.278,0
6,0,8.2225,0
7,0,10.4603,0.00177379
8,0,13.19675,0.082011687
9,0,14.45995,0.185204508
10,0,16.1277,0.291527546
11,0,16.5237,0.39618113525000004
12,0,17.59445,0.48873121875000003
13,0,16.85525,0.5305717862500001
14,0,16.60115,0.533910685
15,1,15.33305,0.494261269
16,1,15.5071,0.41725793
17,1,14.39855,0.31103923224999996
18,1,14.85365,0.184369783
19,1,14.525,0.063126043
20,0,10.80015,0.001147746
21,0,5.51065,0
22,0,3.60605,0
23,0,2.7686,0
0,0,2.19905,0
1,0,1.23115,0
2,0,1.1231,0
3,0,1.14695,0
4,0,1.88945,0
5,0,1.57365,0
6,0,2.3028,0
7,0,3.031,0.000626044
8,0,6.6968,0.025354757999999998
9,0,10.3707,0.083785476
10,0,15.90845,0.22495826349999998
11,0,16.6894,0.404111018
12,0,17.39215,0.49885225375000003
13,0,18.3942,0.531615192
14,0,18.0781,0.531719533
15,1,18.76045,0.491548414
16,1,17.9834,0.412249583
17,1,17.17945,0.302900668
18,1,14.9322,0.16485809675000002
19,1,8.3635,0.045596828000000006
20,0,7.55295,0.000521703
21,0,5.8662,0
22,0,4.2777,0
23,0,2.0913,0
0,0,1.47295,0
1,0,1.56815,0
2,0,1.4248,0
3,0,3.0551,0
4,0,6.638,0
5,0,8.6986,0
6,0,10.7464,0
7,0,12.9159,0.009077629
8,0,14.92695,0.073664441
9,0,14.9162,0.050500835
10,0,15.49415,0.130738731
11,0,15.6929,0.268781302
12,0,16.0747,0.246765442
13,0,15.5371,0.517842237
14,0,15.2737,0.412249583
15,1,7.80915,0.42821369
16,1,7.22355,0.245095993
17,1,6.56855,0.193969115
18,1,6.3649,0.173622705
19,1,6.35015,0.034328047
20,0,5.21915,0.000834725
21,0,3.4222,0
22,0,2.25645,0
23,0,2.17655,0
0,0,1.2681,0
1,0,1.5715,0
2,0,1.4197,0
3,0,3.295,0
4,0,6.07405,0
5,0,7.5374,0
6,0,10.17665,0
7,0,12.79575,0.001460768
8,0,15.3735,0.030989148
9,0,15.83025,0.075542571
10,0,17.08875,0.22381051750000003
11,0,17.6562,0.298518364
12,0,18.5086,0.394511686
13,0,17.2543,0.5201377297499999
14,0,16.05925,0.5138772954999999
15,1,8.20635,0.47276711174999997
16,1,8.1049,0.399728715
17,1,7.2901,0.291318865
18,1,6.75,0.16903171949999998
19,1,6.4435,0.053944074
20,0,5.69735,0.000626044
21,0,3.7873,0
22,0,2.32075,0
23,0,1.99175,0
0,0,1.2968,0
1,0,1.5079,0
2,0,1.52615,0
3,0,3.8035,0
4,0,6.16225,0
5,0,7.4862,0
