net_load,renewables,renewables_to_load_ratio,load.load
2324.333333,23950.08333,1.069383744,22396.25
2591.583333,24288,1.05328333,23059.75
3354.166667,24748.91667,1.028213137,24072.25
4381.416667,25509.08333,1.002140723,25462.16667
6387.916667,25344.91667,0.941140304,26945.16667
9819.083333,24265.41667,0.842050394,28837.83333
15470.33333,20371.33333,0.67331232,30288.16667
22833.25,14457.16667,0.469979133,30759.25
25393.58333,11739.16667,0.383320475,30625.16667
24896.33333,11699.83333,0.387030232,30233.33333
23187.33333,11723.58333,0.409568893,28628.66667
21297.16667,10974.66667,0.410931872,26706.5
20182.66667,10717.83333,0.422819735,25352.91667
18786.58333,10702.66667,0.444065632,24104.25
17953.5,10412.5,0.450425666,23117.83333
17521,10159.08333,0.451935425,22479.33333
17460.41667,9786.25,0.440214487,22230.5
17854.25,9175.666667,0.410624722,22346.75
15643.25,11045.25,0.498041579,22188.25
8899.333333,16986.75,0.767811934,22132
4444.916667,20167.83333,0.943686109,21381.33333
2454.416667,20895.41667,1.029552016,20300.41667
1323,21024,1.082747333,19419.16667
1074.166667,20978,1.097338256,19117.16667
1262.25,20995.25,1.09594744,19157.08333
1554.75,21504.91667,1.086704396,19789.75
2352.083333,21857.08333,1.046538851,20892.41667
3729.333333,22442.83333,0.996934294,22517.33333
5266.916667,23221.41667,0.959659867,24209.08333
8391.5,23232.25,0.881582184,26379
14418.83333,19645.5,0.695703826,28285.08333
21623.5,14303.16667,0.490861886,29145.41667
23999,12305.25,0.421822995,29171.75
23420.58333,12316.16667,0.429078966,28709.91667
21912.66667,11902.66667,0.437483726,27198.33333
20199,10959.41667,0.43301179,25317.66667
19187.08333,10740.91667,0.443120579,24243.16667
18283.33333,10349.08333,0.447454767,23129.41667
17539.83333,10066.5,0.45220474,22260.33333
17030.58333,9818.25,0.453919839,21629.58333
17051.58333,9157.5,0.430333876,21279.33333
17177.75,9014.083333,0.424454024,21236.75
15108.16667,10327.25,0.494639664,20890.25
8581.75,15710,0.765558289,20533
4231.083333,19142.66667,0.952361375,20109.25
2109.916667,20180.66667,1.054061035,19151.41667
768.5833333,20393.83333,1.116451502,18273
-77.25,20479.33333,1.17039179,17499.91667
-426.6666667,20584.83333,1.183477826,17393.75
-331.4166667,21115.08333,1.17726154,17937.83333
463.9166667,21600.66667,1.130447217,19116.33333
2282.333333,22087.41667,1.053970681,20971.08333
4729.583333,22344.83333,0.971005601,23033.91667
8555.333333,21973.58333,0.858782941,25620
14422.08333,19136.33333,0.687739728,27874.58333
21671.58333,14118.16667,0.488170458,28930.91667
24155.33333,12101.5,0.415839029,29102
24327.66667,11392.16667,0.396125171,28758.58333
22725.83333,10872.66667,0.399762035,27196.16667
20770.58333,10145.25,0.401995236,25241.25
19764.91667,9536.583333,0.398081296,23957.66667
18809,9355.5,0.409238698,22861.75
18271.16667,9111.666667,0.411749851,22130.41667
18033.08333,8988.5,0.413530788,21735.41667
18763,8262.916667,0.377779282,21875.83333
20046,7624,0.33573854,22715.58333
19347,9259.5,0.391461754,23621.66667
13908.08333,14649.66667,0.602687968,24297.33333
10070.75,17896.25,0.738702676,24233.25
8299.666667,18857,0.80610291,23399.66667
7083.916667,19151.33333,0.846018577,22638.5
6599,19522.16667,0.864140605,22591.41667
7155.166667,19317.41667,0.835381555,23126.83333
8266.916667,19610.66667,0.806616082,24315.91667
9960.833333,19681.16667,0.759616148,25919.58333
11853.41667,19994.83333,0.720197347,27772
14230.75,19865.75,0.670181243,29658.41667
17530.83333,19115.08333,0.600594999,31857.25
22934.33333,16477.5,0.49167672,33549.16667
29303.83333,11450.58333,0.335670643,34109.75
30251.33333,10346.83333,0.308222984,33571
29461.08333,10026.08333,0.307371432,32614.66667
27579.83333,9447.5,0.310442603,30427.33333
25280.33333,8657,0.309159072,28007.25
23580.5,8400.75,0.319051926,26341.25
22012.66667,8450.25,0.338908054,24936.5
21126.66667,8306.833333,0.347414029,23911.91667
20770.16667,8058.833333,0.344974791,23360.83333
20901.66667,7633.916667,0.327397406,23318.91667
21802.58333,7140.25,0.297404213,24013.25
20791.08333,8840.583333,0.357502668,24703.33333
15358.75,14374.41667,0.565409504,25413.25
11662.25,17566.83333,0.691475476,25408.41667
10139,18715.41667,0.746138796,25084.91667
9424.5,19562.5,0.781490129,25032.33333
9414.833333,19995.58333,0.784907683,25476.66667
10378.33333,19985.91667,0.754919477,26478.08333
11807.16667,20721.75,0.73688319,28127.58333
13203,20920.58333,0.699510612,29916.08333
15287.5,21289.58333,0.66610202,31974.5
17610.83333,21081.33333,0.62350274,33821.25
20669.75,20181,0.566829473,35627.58333
26002.75,17051.58333,0.461961284,36942
31945.58333,12336.08333,0.332546183,37080
33118.33333,10325.58333,0.285443279,36174.16667
31649,10426.33333,0.298336631,34953.08333
28978.08333,9975.583333,0.307580335,32444.91667
26284.58333,9693.666667,0.325724318,29768.25
24408.41667,9086,0.326010693,27876.66667
22810.08333,8949.333333,0.340630076,26277.33333
21847.91667,8697.416667,0.346580685,25095.66667
21352.33333,8347.5,0.343401884,24307.83333
21251.58333,8133.75,0.335427927,24249.66667
21848.5,8012.25,0.321639278,24911.16667
20897.91667,9640.583333,0.376021688,25616.25
15987,14782.75,0.558741257,26443.08333
12236.5,18116.83333,0.681249817,26595.25
10889.33333,19083.41667,0.719310651,26530.41667
10283.08333,19797.83333,0.74461424,26587.66667
10238.83333,20299.41667,0.749719653,27075.83333
10909.41667,20763,0.737338143,28163.25
12042.25,21521.58333,0.725025907,29688.41667
13694.5,21948.58333,0.696178608,31533.08333
15303.25,22680.5,0.678137989,33451.66667
17246.08333,22814.16667,0.648563202,35184.83333
19966.91667,22148.91667,0.601402033,36843.5
25176.08333,18851.25,0.50002372,37717.58333
31198.58333,13464.08333,0.357578642,37630.33333
32209.5,11374.41667,0.31139334,36528.16667
30995,11451,0.324131758,35332.33333
28798.83333,10456.83333,0.318769624,32812.66667
26322.91667,10153.16667,0.336490434,30186.33333
24335.91667,9397.333333,0.332650732,28252.75
22494,9352.666667,0.352002365,26579.75
21292,8902.166667,0.352293073,25269.33333
20441.41667,8900.083333,0.363822021,24464.08333
20323.25,8647.083333,0.356613468,24248.16667
21152.83333,8447.083333,0.339937865,24851.5
20333.75,9842.5,0.384562968,25571.33333
14790.58333,15747.16667,0.594631989,26455.33333
10873.5,19830.75,0.739678119,26810.5
9223.75,21055.41667,0.787427721,26739.41667
8751.583333,21820.41667,0.811909093,26875.16667
9467.666667,22138.25,0.799189838,27704.08333
10630.75,22380.66667,0.776270507,28837.33333
12499.66667,22277.66667,0.731088519,30478.91667
14318.75,22362.5,0.693208034,32268.5
16186.58333,22731.08333,0.664614947,34208.58333
17983.91667,22723.91667,0.635456131,35770.08333
20449.5,22337.16667,0.597265904,37411.66667
25018.33333,19485.08333,0.507769843,38388.58333
31078.08333,13980.75,0.365767978,38203.16667
32401.16667,11805.75,0.316606286,37289.58333
31088.41667,11680.41667,0.323663337,36097.08333
28768,11201.66667,0.33559421,33390.33333
25931,10920.83333,0.357689892,30548.5
23937.83333,10265.08333,0.359781548,28538.66667
22267,10166.75,0.378061382,26896.16667
21006.58333,10084.66667,0.393221621,25648.16667
20364.33333,9795.666667,0.394932419,24803.08333
20407,9420.666667,0.382136923,24653.33333
21325.58333,8875.333333,0.352631452,25173.58333
20426.75,10529.33333,0.40741407,25823.08333
15258.25,15855.83333,0.597911483,26507.75
11877.5,19046.58333,0.710080721,26823.58333
11086.66667,19679.83333,0.734562924,26791.08333
11245.16667,19775.08333,0.729861074,27095.33333
12112.5,19862.08333,0.708280427,28045.83333
13628.16667,20264.25,0.687052949,29500.41667
15582.25,20391.91667,0.648693108,31448.08333
18140.5,20341.41667,0.60500385,33638.58333
20959.25,19809.75,0.552210438,35890.75
23711.25,19175.91667,0.508181079,37752.83333
26526.08333,18705.08333,0.476471013,39266.75
29728.91667,16823.83333,0.420211718,40047.33333
34316.25,12266.41667,0.307794116,39824.91667
34649.16667,10752.25,0.279025503,38535.25
33193.58333,10533,0.285446977,36905.16667
30527.08333,10372.75,0.301929513,34377.16667
27828,10049,0.316376167,31770
25832.08333,9359.416667,0.316821829,29544.58333
23998.16667,9157.25,0.331730445,27614.75
22971.58333,8529,0.327378539,26042.41667
22594.08333,7691.25,0.308528555,24928.83333
22069.66667,7485.75,0.306407145,24430.83333
22255.16667,6972.5,0.286212648,24361.25
20679.16667,7944.166667,0.329229799,24136.66667
15379.66667,12495.08333,0.516042797,24209.08333
11939.33333,15768.16667,0.640255296,24626.5
10796.25,17109,0.689202421,24823.66667
10745.33333,17731.16667,0.70005462,25327.83333
11361.41667,18399.91667,0.699153742,26320.58333
13102.41667,18669.75,0.667992737,27956
15201.66667,19086.08333,0.638122979,29918.91667
17506.83333,18855.83333,0.592880682,31818.25
20046.58333,18885.83333,0.554538759,34070.33333
22651.25,18767.25,0.523168765,35882.75
25691.08333,18511.33333,0.489673865,37821.25
30151.83333,15686.75,0.401804503,39058.83333
34974.5,11219.08333,0.28737605,39020.41667
35343.16667,9680.333333,0.255121159,37948.83333
33859,9525.75,0.261500777,36430.08333
31448.41667,9302,0.274067992,33947.16667
28744.66667,9523.75,0.303135799,31437.16667
26933.41667,8255.333333,0.28049388,29424.66667
25597.58333,7406.666667,0.267977057,27633.08333
24777.66667,6784.916667,0.259049099,26188.41667
24033.08333,6458.916667,0.256081873,25223.5
23528.66667,6052.25,0.246046892,24596.5
23644.33333,5344.5,0.220129782,24277.41667
21889.75,6343.416667,0.266987782,23775.91667
16468.75,11255.66667,0.473003534,23786.58333
12473.33333,15053.08333,0.626430805,24029.41667
11240.58333,16599.41667,0.680366597,24394.66667
11399.91667,17804.08333,0.700365843,25423.16667
12570.58333,18592.75,0.688820672,26994.33333
14469.5,19003.66667,0.657507495,28914.25
16606.08333,19320.58333,0.62245457,31046.83333
18960.5,19306.5,0.581810278,33198.33333
21250.91667,19004.08333,0.540923774,35142.83333
23621.41667,18625.41667,0.508248233,36661.25
26725.91667,17724.66667,0.463013424,38290.58333
30484.16667,15334,0.390307858,39302.16667
34233.75,11425,0.292514682,39041.16667
34202.33333,10640.75,0.278267704,38243
32579,10999.16667,0.297616573,36968.91667
29825.33333,10818,0.31479029,34380.66667
27380.08333,10293.66667,0.324698911,31702
26006.83333,9421,0.314781571,29931.5
24820.83333,8779.666667,0.311081734,28216.5
23672.33333,8574.416667,0.318311261,26941.41667
23147.08333,8281.75,0.316632612,26153.75
23495.75,7656.666667,0.293027603,26131.33333
24461.33333,7119.583333,0.265102506,26863.75
24595.91667,8002.416667,0.287032358,27856.5
21082.25,12347.75,0.425426304,28992.16667
18504.08333,15259.58333,0.515100912,29621.25
16875.91667,17336.33333,0.575136662,30142.83333
17518.25,17917.33333,0.575771303,31119.58333
17717,19131.5,0.593242202,32248.83333
18583.16667,20241.33333,0.595811621,33978.83333
20109.16667,20861.16667,0.580821064,35925.91667
22994.25,20370.58333,0.533631204,38196.16667
25362,19968.41667,0.49774649,40123.75
26209.08333,20504.41667,0.496766109,41275.08333
27741.08333,20346.41667,0.482170251,42205.5
31876.58333,16838.08333,0.396541411,42459.83333
36076.58333,12061.33333,0.288615964,41757.08333
36441.25,10445.75,0.259068255,40323.16667
34734.16667,10527.16667,0.272142234,38696.66667
31863.41667,10369.08333,0.289221988,35858.16667
29136.41667,9715.833333,0.296534173,32775.33333
26643.08333,9234.5,0.302853925,30504.5
24481.41667,8844.666667,0.311290457,28415.66667
23126.08333,8647.416667,0.320882875,26950.08333
22312,8543.083333,0.327940424,26052
22352.91667,8271.75,0.318923459,25937
23141.33333,7958.083333,0.300210691,26511.08333
22934.75,9182.666667,0.335543722,27346.16667
19103.66667,13457.41667,0.473790668,28379.08333
15379.16667,17419.58333,0.600846124,28987.25
13269.33333,19292.08333,0.663007416,29097.91667
12816.83333,20626.08333,0.691434089,29830
13463.75,21260.66667,0.686578867,30966.58333
14950.66667,21638.83333,0.664565655,32570.33333
16907.75,21789.16667,0.633899048,34381.58333
19260.58333,21282.75,0.588893579,36146.75
21133.16667,21657.25,0.571831498,37879
22656.25,21704.33333,0.556413054,39013.33333
24671.08333,21099.66667,0.52711695,40033.5
28376.08333,17974.58333,0.44521126,40376.08333
33349.08333,12260.08333,0.30909779,39625.91667
34095.83333,10347.41667,0.269553781,38386.16667
32960.66667,10056.91667,0.271761708,37013.5
30077.5,10066.16667,0.2936196,34303.08333
27158.83333,9741.833333,0.309828594,31448.91667
24978.66667,9169.916667,0.313665313,29241.33333
23370.5,8955.416667,0.32534844,27527.08333
22237.08333,8214.5,0.312989175,26243.33333
21520,8036,0.31593784,25436.33333
21767.33333,7765,0.305952783,25381.41667
22734.91667,7860.333333,0.30194602,26035.33333
22508.58333,9052.833333,0.336257447,26891.33333
17918.83333,14353.75,0.511711339,28020.75
14137.58333,18036.25,0.632738809,28505.33333
13040.75,19281.33333,0.670639163,28749.91667
13056.66667,19739.25,0.675723917,29212.16667
13514.16667,20063.25,0.668974814,29993.16667
14717.41667,20310.41667,0.647614361,31366.25
16784.33333,21031.66667,0.63108727,33330.83333
18579.5,21375.41667,0.606328116,35257.5
19944,21995.16667,0.596283369,36892.16667
21835,21961.08333,0.570039096,38534.41667
24449.33333,20963.58333,0.524879631,39953.25
29156.08333,17187.75,0.422249186,40717.5
34676.16667,11399,0.283537846,40162.08333
35381.41667,9782.916667,0.250503151,39051.33333
34046.66667,9721.5,0.257861094,37713.33333
31103.83333,9534.583333,0.27392116,34821.25
27968.33333,9207.75,0.288988748,31878.91667
25513.16667,9297.416667,0.312407733,29779.08333
23878.83333,9020.416667,0.321662656,28038.41667
23006.08333,8091.583333,0.303803003,26634.41667
22437.91667,7701.833333,0.29973787,25694.75
22473.25,7351.916667,0.288235271,25507.16667
23266.16667,7267.916667,0.277609087,26184.08333
22820.91667,8631.416667,0.319808916,26961.91667
18311.66667,13560.08333,0.486385378,27861.16667
14560.5,16966.66667,0.600998916,28230.83333
13307.58333,18352.25,0.648610963,28293.83333
13338.83333,19102.75,0.661051505,28897.83333
14134.5,19724.08333,0.652801296,30219.75
15738.41667,19920.58333,0.624732281,31890
17796.91667,20563.66667,0.604301926,34036.5
19846.41667,21153.08333,0.584080122,36220.5
21619.58333,21894.75,0.571537078,38313.41667
23250.66667,22221.5,0.557954274,39836.25
25852.16667,21449,0.518453406,41385
30451.66667,17859.33333,0.42414209,42117.41667
35912.66667,11840.58333,0.28513347,41487.58333
35557,10011.66667,0.253327972,39525.08333
33999.33333,10211.66667,0.26758568,38170.16667
31015.75,10012.83333,0.283397845,35347.41667
27927.33333,9790.5,0.302454297,32384.25
25953.25,9185.75,0.305169002,30099.66667
24499.25,8574.5,0.303558285,28249.16667
23310.5,8182,0.305515123,26781.33333
22779.58333,7768.25,0.300303519,25867.08333
22684,7657.25,0.298484916,25653.58333
23179.25,7837.75,0.298653303,26248.08333
23007.91667,8886.666667,0.328991291,26993.25
18089.58333,13849.41667,0.497320803,27822.83333
14855.33333,17249.25,0.608348745,28352.25
13766.83333,18793.16667,0.655703536,28659.33333
13611.75,19586.5,0.670679483,29204.83333
14314.16667,20189.08333,0.670937561,30090.16667
15583.66667,20590.5,0.658079287,31297.58333
17413.16667,20455.91667,0.617797569,33119.41667
19473.25,20698.25,0.589380584,35126.91667
21599.25,21021.41667,0.565845351,37158.25
23137.33333,21484.75,0.551903699,38934
25376.33333,21086.08333,0.521135042,40475
29962.5,17676.33333,0.427365913,41372.91667
34976,12163.5,0.29823049,40748.08333
35124.16667,10565.91667,0.268214458,39393.58333
33734.16667,10408.58333,0.274739564,37887.75
31051.33333,10054.5,0.285957527,35171.75
28476.16667,9490.5,0.292763213,32412.08333
27084.08333,8484.083333,0.279709185,30328
25720.66667,7826.333333,0.275322924,28427.25
24049.16667,7843.666667,0.29210987,26858.16667
23150.58333,7153,0.277427468,25778.91667
23200.25,6895.75,0.273242483,25235
23834.08333,6084.583333,0.241270543,25220.75
23012.75,6924.166667,0.276374134,25069.5
17516.83333,12128.83333,0.483913572,25059.5
13287.33333,15626.91667,0.621550123,25142.25
12349.25,16723.5,0.66385049,25190.25
11946.5,17637.91667,0.686659925,25686.66667
12903,17630.75,0.662305394,26624.33333
14765.33333,18065.41667,0.640403515,28214.41667
16604.66667,18621.58333,0.612101476,30445.5
19215.33333,18565.66667,0.566393293,32783.66667
21142.08333,19252.58333,0.546723232,35228
23310.91667,19134.66667,0.516382696,37055.75
25067.66667,18714.83333,0.492267322,38026.33333
30183.41667,14660.5,0.379651115,38627.75
34458.5,9936.416667,0.259077553,38333.91667
34219.08333,9302.916667,0.249316677,37316.83333
33675.5,9168,0.251566262,36444.83333
31504.5,8541.916667,0.251504151,33978.91667
28601.33333,8204.166667,0.264740339,30986.58333
27627,7354.416667,0.246595252,29818.66667
26045.5,7121.666667,0.253142293,28138.5
24436.58333,7249.25,0.270879067,26764.41667
23827.16667,6522.166667,0.253202102,25756.5
23381.16667,6187.083333,0.246543689,25094.5
23281.66667,6548.666667,0.262138527,24981.25
22257.5,7172.583333,0.291702357,24613.33333
18870.83333,10356.58333,0.425773492,24325
16143.25,12856.08333,0.527045317,24389
15571.33333,13866.75,0.557484298,24870.41667
14641.41667,15813.83333,0.61077002,25881.08333
14743.33333,16878.5,0.620743337,27198.08333
16144.16667,16817.91667,0.587800931,28609.33333
17290.58333,18063.16667,0.593813347,30422.25
18944.16667,17932.5,0.564738943,31752.41667
20293.16667,17693.66667,0.54048298,32756.58333
23218.66667,16097.5,0.475768162,33849
26978.83333,13283.91667,0.38271974,34725.83333
29992.58333,11119.08333,0.315515389,35247.5
32569.41667,8697.666667,0.246598983,35266.91667
32707.83333,8359.25,0.238943136,34987
31635.66667,8778.583333,0.256644965,34206.5
29487.91667,8337.833333,0.259936464,32077.83333
27216.5,7901.75,0.265692193,29752.58333
25194.41667,7706.25,0.275856979,27944
23699.08333,7637.25,0.287918451,26528
22654.25,7569.416667,0.297206866,25469.25
22048.16667,7285.583333,0.294198752,24763.66667
22156,7136.416667,0.287466178,24826.08333
22945.41667,7277,0.282866872,25722.66667
22805.83333,8765,0.32771899,26720.66667
19354.5,12984.58333,0.466585888,27805.25
15052.08333,17170,0.606946441,28286.75
13109.83333,18900.33333,0.663250203,28496.08333
12962.41667,19600.41667,0.679464245,28848.75
13800.41667,20165.5,0.676313435,29816.08333
15158.58333,20578.16667,0.654374767,31455
16741.5,21307.5,0.638894425,33358.08333
18492,21588.5,0.610750181,35352.66667
20545.5,21245.41667,0.57658476,36859.16667
23070,20540.25,0.536592212,38288.58333
25995.91667,19220.33333,0.483724228,39750.25
30378.58333,16277.91667,0.401126384,40589.33333
34594.08333,11759.08333,0.293044629,40100.08333
34678,10580.33333,0.271400678,38987.08333
33383.25,10211.58333,0.27242119,37479.16667
31017.58333,9348.916667,0.270442816,34575.75
28328.41667,8636.083333,0.272325026,31724.5
26182.5,8360.916667,0.283636886,29492.5
24021.08333,8673.166667,0.313159954,27708.5
22439.16667,8730.333333,0.329624005,26483.08333
21785.66667,8336.166667,0.323764303,25747.33333
21965.41667,8152.583333,0.318083355,25630.58333
22863.25,7890.666667,0.300001268,26304.91667
22957.66667,8794.833333,0.324173325,27113.91667
19316.5,12851.08333,0.45857706,28012.08333
16623.58333,15356.58333,0.540877857,28389
14797.08333,17162.66667,0.601102018,28550.91667
14677.16667,18267.08333,0.623494226,29298.91667
15543.41667,19101.16667,0.622336101,30692.25
17582.91667,18992.91667,0.585863965,32432.83333
20219.5,18590.66667,0.539177252,34494
22399.58333,18957,0.513885387,36897.25
24690.41667,19227.25,0.491059782,39160.66667
26692.91667,19315.66667,0.472489295,40892.58333
29317.5,18526.33333,0.437508535,42363.08333
33108.75,16030.83333,0.371360053,43175.33333
37809.58333,11109.16667,0.260599884,42600.41667
37817.66667,9538.583333,0.232001629,41112.5
36329.58333,8949.583333,0.227230495,39387.91667
33435.08333,8753.333333,0.240393714,36429.91667
30466.66667,8309.166667,0.249488661,33310.66667
28021.08333,7982.75,0.258992667,30837.58333
25920.66667,8090.583333,0.279865435,28917.66667
24427.08333,8179.166667,0.298413818,27413.41667
23478.08333,8094.666667,0.306885782,26377.58333
23206.91667,7979.25,0.305546466,26114.83333
23772.16667,7785.916667,0.292647667,26605.75
23687.75,8937,0.324973676,27485.25
20148.41667,13084.5,0.457902446,28552
16364.16667,16661.41667,0.57395241,29024.83333
15382.75,17699.16667,0.599588486,29514.16667
15331.83333,18919.75,0.622431052,30398.08333
15789.41667,20059.66667,0.6309255,31796.58333
17100.33333,20689.16667,0.618389625,33461
18543,21268.58333,0.601152002,35384.5
20064.83333,22038.66667,0.588495833,37451.08333
21731.08333,22626.66667,0.573060542,39486.91667
23602.33333,22714.91667,0.553454269,41051
26860.58333,20933.5,0.495542573,42259.5
31186.83333,17842.58333,0.417239689,42765.16667
36389.08333,12181.5,0.290081346,41960.08333
36392.83333,10920.91667,0.269500671,40523.5
34719.5,10396.25,0.267729172,38833.5
31883.08333,9913.083333,0.276418521,35875.83333
28932.91667,9631.333333,0.292899655,32891.16667
26868.91667,9128.833333,0.299584808,30471.33333
25514.66667,8429,0.293545116,28709.75
24194.25,8021.833333,0.294305265,27263.33333
23201.16667,7927.666667,0.301920828,26256.16667
23384.75,7235.5,0.276851629,26135.91667
23845.33333,6967.5,0.261707679,26622.25
23577.75,8513.166667,0.309440907,27488.25
18802.25,13978.41667,0.491319609,28427.08333
14656.33333,18386.25,0.638686608,28785.5
12973.75,20046.5,0.689346955,29079.41667
12665.83333,20979.75,0.711547363,29485.16667
13465.58333,21219.5,0.694531681,30554.91667
14516.33333,21528.41667,0.671639501,32056.25
16243,22374.16667,0.657251992,34045.25
17971.66667,22785.75,0.631937347,36061.41667
19714.5,23033.75,0.6064577,37990.5
22089.41667,22367,0.567865719,39397.41667
25055.58333,21055.33333,0.519702863,40527
29704.83333,17301.83333,0.42455737,40754.25
34509.16667,12419.33333,0.309078688,40152.41667
34852.75,10842.58333,0.279206604,38839.16667
33210.41667,10586.5,0.28330764,37370.16667
30553,9912.25,0.286322526,34624.5
27941.66667,9306.833333,0.292499292,31827.83333
25664.75,9329.083333,0.315660257,29566.75
23850.83333,9112.166667,0.326698331,27891.58333
23020.16667,8585.75,0.323066079,26570.5
22808.66667,7796.25,0.302221725,25795.5
22430.83333,7975.333333,0.312722307,25502.58333
23200.66667,7694.083333,0.294274665,26151.58333
23128.58333,8377.916667,0.310180477,26994.66667
18282.08333,13014.33333,0.46883998,27742.58333
14113.75,17050.66667,0.611135227,27902
12495.5,18751.5,0.667977807,28070.66667
12387.83333,19485,0.683025703,28526.75
12893.58333,20192.16667,0.686033356,29435.33333
14160.66667,20357.33333,0.660690707,30816.91667
15399.91667,20626.58333,0.638312895,32316.25
16299.83333,21509.41667,0.636759212,33777.91667
17484.75,22417.5,0.634628047,35329.58333
19360.16667,22169.75,0.605653409,36614.33333
22318.41667,20815.16667,0.546976283,38074.41667
27369.41667,17496.83333,0.451009969,38802.08333
32524.83333,12325,0.321467163,38316.33333
32799.91667,10904.08333,0.294069152,37080.91667
31401,10664.33333,0.298279213,35761
28957.16667,10297.66667,0.307110173,33529.08333
26827,9876.166667,0.317739015,31091.08333
25100.91667,9408.333333,0.32263878,29161.91667
23624.41667,8956.083333,0.326370525,27442.08333
22853.33333,8119.5,0.310720629,26125.91667
22394.58333,7714.333333,0.305546116,25248.33333
21793.83333,8024.416667,0.324099164,24759.41667
22195.91667,7658.916667,0.30835818,24838.41667
21297.33333,8216.833333,0.332322745,24733.75
16583.66667,11983.58333,0.48483399,24714.66667
12101.75,16029.16667,0.648764651,24706.58333
10054.08333,17957.25,0.725538716,24749
9619.5,18830.91667,0.743391799,25332.58333
10290.16667,19369.91667,0.729122951,26568.16667
11265.91667,20358.41667,0.71958352,28293.25
12446.91667,20596.75,0.699002266,29470.16667
14310.75,20296.75,0.663074603,30610.83333
16114.5,20832.91667,0.642771644,32423.16667
18662.75,20909.58333,0.607445721,34442.83333
22038.16667,20181.5,0.552598446,36540.83333
26899.66667,16840.16667,0.44705381,37684.41667
31756,11963.16667,0.320467878,37314.16667
31903.08333,10866.83333,0.299251448,36314.33333
30666.33333,10455.16667,0.299345544,34926
28837.33333,9874.5,0.301436807,32767.58333
26845.83333,9173.5,0.300726718,30508.5
25134.66667,8946.416667,0.31267481,28616
23468.33333,8620.666667,0.320788559,26875.5
22006.5,8299.5,0.325421961,25502.58333
21193.83333,8021.666667,0.327130942,24522.08333
20877.75,7663.333333,0.319975855,23948.66667
20733.75,7363.25,0.310414299,23721
19812.25,7942.833333,0.338926198,23444
15427.25,11616.41667,0.499276298,23268.83333
11373.41667,15298.08333,0.66005137,23177.58333
11019.5,15699.08333,0.672971709,23330.33333
11154.08333,15862,0.669807206,23679.83333
10919.25,16804.66667,0.690707744,24330
11510.16667,17507.66667,0.685626877,25535.33333
12840,18551.83333,0.675905171,27454.33333
14189.66667,19733.75,0.667506091,29563.83333
16173.41667,20464.91667,0.643775606,31808.58333
18250.41667,20994.75,0.614666572,34174.58333
22334.16667,19955.08333,0.547107095,36495.08333
28043.33333,16131.83333,0.425413068,37946.75
32460.5,11699,0.3096916,37761.5
32305.91667,11090.83333,0.300280184,36938.5
31046.91667,10846.08333,0.30453138,35620.08333
28679,10460.08333,0.315508976,33159.5
26210.91667,10010.25,0.328936965,30439.66667
24557,9073.166667,0.317835132,28548.33333
23160.25,8728.166667,0.32387091,26949.66667
22109,8597.416667,0.334549988,25704.16667
21400.16667,8508.25,0.340139065,25012.58333
21554,8221.25,0.328819567,25003.33333
22482.83333,8248.75,0.317730837,25962.33333
23058.58333,8752.5,0.322550942,27127
20069.33333,12202.41667,0.434197496,28078.33333
18128.33333,14561,0.508618428,28629.25
17457.75,15626.91667,0.537424629,29074.58333
17677.16667,16320.5,0.544013145,30001.41667
17456.5,18007.25,0.572591975,31444.83333
19700.91667,17847.5,0.539020908,33117.16667
21521.58333,17310.91667,0.502083411,34486.58333
23104.33333,17483.5,0.4848135,36066.41667
24328.25,17478.41667,0.470446684,37156.75
25908.58333,17180.5,0.450206989,38169.41667
28617.91667,15687.08333,0.404850216,38755.91667
31333.58333,13697.25,0.353625598,38733.41667
33761,11035.25,0.288510387,38242.16667
33786.58333,10655.25,0.282651095,37697.66667
32485.33333,10412.66667,0.286951479,36295.16667
29933.75,10151.25,0.299455673,33909.33333
27282.5,9493.166667,0.303866339,31239.33333
25426.5,8929.166667,0.305213572,29254
24194.25,8377.833333,0.30273233,27673.83333
22843.5,8402.75,0.317616192,26459.75
22145.5,8206,0.319876731,25651.91667
22352.75,8035.583333,0.3139133,25598.33333
23424.91667,7856.166667,0.296847814,26471.33333
24360.08333,8200.833333,0.29739884,27567.91667
21639.16667,11504.25,0.405371868,28361.5
18584.83333,14707.41667,0.509707198,28850.25
17705.5,16035.25,0.548956352,29208.91667
16252.16667,17575,0.599108866,29335
15646.83333,18467.16667,0.62171328,29706.08333
17125.25,18313.16667,0.593873338,30843.41667
18581.83333,18523.66667,0.570109662,32496.83333
20410.66667,18483.16667,0.540237986,34221.83333
22099.25,18853.75,0.525320305,35893.5
23357,19540.5,0.524503465,37256.08333
25865.08333,18688.41667,0.483422994,38669.83333
30316.66667,15151.08333,0.388119282,39031.75
34153.66667,10929.25,0.2852961,38290.75
34037.33333,9848.25,0.264305925,37264.91667
32202.75,10077.58333,0.280883739,35889
29575.41667,9584.5,0.287436185,33347.41667
27130,9051.083333,0.294705666,30718.33333
25555.41667,8354.916667,0.290250003,28781.5
24353.33333,7872.25,0.289837583,27163.5
23432.91667,7437.25,0.287397145,25876.41667
22921.41667,7141.916667,0.284181496,25130.58333
23022.5,6458.25,0.257970039,25036.25
23886.75,6452.666667,0.249898959,25817
23733.41667,7563.666667,0.282617597,26746.75
